IdSubject,IdQuestion,x1a,x2a,x3a,x4a,p1a,p2a,p3a,p4a,x1b,x2b,x3b,x4b,p1b,p2b,p3b,p4b,Rank,UpDown,Preference,TimeChoice
17061269,39,192,341,,,0.15,0.85,,,192,390,439,,0.55,0.4,0.05,,1,2,1,2009.10.02.17.04.38
17061269,40,15,290,,,0.3,0.7,,,15,382,,,0.5,0.5,,,56,2,1,2009.10.02.17.18.17
17061269,41,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,67,2,1,2009.10.02.17.20.29
17061269,42,102,311,,,0.15,0.85,,,102,381,450,,0.55,0.25,0.2,,64,1,1,2009.10.02.17.19.53
17061269,43,127,284,,,0.2,0.8,,,127,336,,,0.45,0.55,,,46,2,2,2009.10.02.17.16.37
17061269,44,54,259,,,0.3,0.7,,,54,191,328,,0.05,0.85,0.1,,68,2,1,2009.10.02.17.20.42
17061269,45,127,259,390,,0.05,0.4,0.55,,127,456,521,,0.45,0.15,0.4,,20,2,1,2009.10.02.17.10.37
17061269,46,57,221,331,,0.3,0.1,0.6,,57,167,386,,0.1,0.6,0.3,,19,1,2,2009.10.02.17.10.16
17061269,47,111,194,277,,0.1,0.05,0.85,,111,318,359,,0.5,0.3,0.2,,60,2,1,2009.10.02.17.19.05
17061269,48,6,229,377,,0.05,0.8,0.15,,6,155,451,,0.1,0.7,0.2,,40,2,1,2009.10.02.17.15.24
17061269,49,100,,,,1,,,,13,186,,,0.45,0.55,,,16,1,1,2009.10.02.17.09.09
17061269,50,224,,,,1,,,,12,294,,,0.25,0.75,,,48,1,1,2009.10.02.17.16.57
17061269,51,276,,,,1,,,,80,374,472,,0.35,0.45,0.2,,37,2,1,2009.10.02.17.14.47
17061269,52,203,,,,1,,,,106,154,299,,0.45,0.05,0.5,,59,1,1,2009.10.02.17.18.55
17061269,53,196,,,,1,,,,95,146,246,297,0.3,0.05,0.5,0.15,41,2,2,2009.10.02.17.15.31
17061269,54,383,,,,1,,,,171,453,,,0.25,0.75,,,9,1,1,2009.10.02.17.06.45
17061269,55,297,404,,,0.55,0.45,,,189,243,350,511,0.05,0.05,0.85,0.05,35,2,1,2009.10.02.17.14.21
17061269,56,220,338,,,0.45,0.55,,,181,260,377,416,0.4,0.05,0.5,0.05,66,2,2,2009.10.02.17.20.20
17061269,57,238,329,467,,0.25,0.7,0.05,,192,375,467,,0.15,0.8,0.05,,45,2,2,2009.10.02.17.16.27
17061269,58,301,368,436,,0.7,0.05,0.25,,233,267,436,,0.4,0.1,0.5,,10,2,2,2009.10.02.17.07.16
17061269,59,259,,,,1,,,,172,345,,,0.45,0.55,,,55,2,1,2009.10.02.17.18.09
17061269,60,362,,,,1,,,,265,313,458,,0.45,0.05,0.5,,23,2,1,2009.10.02.17.11.26
17061269,61,213,418,,,0.3,0.7,,,213,350,487,,0.05,0.85,0.1,,52,2,2,2009.10.02.17.17.40
17061269,62,223,347,472,,0.4,0.1,0.5,,161,285,410,534,0.25,0.4,0.1,0.25,58,2,1,2009.10.02.17.18.45
17061269,63,306,526,,,0.6,0.4,,,159,233,526,,0.25,0.05,0.7,,57,2,1,2009.10.02.17.18.27
17061269,64,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,4,2,2,2009.10.02.17.05.38
17061269,65,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,44,2,1,2009.10.02.17.16.12
17061269,66,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,24,2,1,2009.10.02.17.11.34
17061269,67,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,26,2,1,2009.10.02.17.12.00
17061269,68,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,47,1,1,2009.10.02.17.16.52
17061269,69,111,207,223,,0.5,0.4,0.1,,80,95,207,,0.1,0.4,0.5,,8,1,1,2009.10.02.17.06.28
17061269,70,111,175,207,,0.1,0.4,0.5,,80,159,191,,0.25,0.25,0.5,,28,2,1,2009.10.02.17.12.27
17230131,1,267,313,453,546,0.1,0.8,0.05,0.05,127,220,406,,0.15,0.05,0.8,,1,1,2,2009.10.01.17.06.00
17230131,2,159,221,408,,0.7,0.1,0.2,,34,97,346,,0.1,0.3,0.6,,66,1,1,2009.10.01.17.27.54
17230131,3,183,233,384,485,0.7,0.05,0.1,0.15,32,132,334,,0.15,0.05,0.8,,52,1,1,2009.10.01.17.24.21
17230131,4,223,263,383,,0.4,0.5,0.1,,143,183,343,,0.1,0.4,0.5,,40,2,1,2009.10.01.17.20.09
17230131,5,127,255,287,,0.7,0.05,0.25,,95,191,223,,0.15,0.05,0.8,,69,2,1,2009.10.01.17.28.45
17230131,6,103,213,377,,0.6,0.15,0.25,,48,158,267,322,0.3,0.1,0.05,0.55,13,1,2,2009.10.01.17.08.49
17230131,7,92,245,,,0.85,0.15,,,16,130,206,,0.1,0.7,0.2,,38,2,1,2009.10.01.17.19.34
17230131,8,135,290,329,,0.55,0.35,0.1,,96,213,251,,0.25,0.05,0.7,,51,1,1,2009.10.01.17.24.11
17230131,9,209,309,459,,0.35,0.55,0.1,,159,259,359,409,0.05,0.55,0.1,0.3,62,1,1,2009.10.01.17.27.10
17230131,10,221,504,,,0.85,0.15,,,80,292,434,,0.05,0.7,0.25,,35,1,1,2009.10.01.17.18.28
17230131,11,64,188,313,,0.4,0.1,0.5,,2,126,251,375,0.25,0.4,0.1,0.25,56,2,1,2009.10.01.17.25.15
17230131,12,122,270,418,,0.15,0.8,0.05,,48,196,344,492,0.1,0.35,0.45,0.1,23,2,2,2009.10.01.17.12.29
17230131,13,224,416,,,0.55,0.45,,,95,352,480,,0.25,0.7,0.05,,49,2,1,2009.10.01.17.23.15
17230131,14,100,211,,,0.2,0.8,,,64,137,285,,0.2,0.5,0.3,,5,2,1,2009.10.01.17.07.03
17230131,15,257,427,,,0.8,0.2,,,143,370,484,,0.35,0.45,0.2,,57,2,2,2009.10.01.17.25.58
17230131,16,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,24,2,2,2009.10.01.17.15.09
17230131,17,219,448,,,0.2,0.8,,,143,296,372,601,0.1,0.1,0.7,0.1,14,1,1,2009.10.01.17.09.12
17230131,18,99,225,,,0.8,0.2,,,16,141,183,266,0.1,0.4,0.45,0.05,54,1,1,2009.10.01.17.25.05
17230131,19,94,187,,,0.3,0.7,,,64,125,156,248,0.25,0.3,0.05,0.4,17,1,1,2009.10.01.17.10.37
17230131,20,203,317,,,0.75,0.25,,,127,241,279,354,0.35,0.05,0.45,0.15,43,1,1,2009.10.01.17.20.51
17230131,21,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,70,1,1,2009.10.01.17.29.03
17230131,22,118,200,,,0.8,0.2,,,64,91,173,228,0.2,0.1,0.6,0.1,44,2,1,2009.10.01.17.21.16
17230131,23,232,374,,,0.4,0.6,,,91,161,303,515,0.05,0.1,0.6,0.25,65,1,1,2009.10.01.17.27.49
17230131,24,233,344,,,0.7,0.3,,,159,196,307,381,0.3,0.2,0.1,0.4,47,1,1,2009.10.01.17.22.45
17230131,25,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,37,2,2,2009.10.01.17.19.24
17230131,26,105,278,,,0.25,0.75,,,48,163,336,394,0.25,0.4,0.1,0.25,61,2,1,2009.10.01.17.26.57
17230131,27,183,302,,,0.6,0.4,,,64,242,361,421,0.15,0.7,0.1,0.05,15,2,2,2009.10.01.17.09.55
17230131,28,61,179,,,0.45,0.55,,,22,101,218,257,0.4,0.05,0.5,0.05,45,1,1,2009.10.01.17.21.35
17230131,29,147,367,,,0.6,0.4,,,0,74,367,,0.25,0.05,0.7,,9,2,2,2009.10.01.17.08.02
17230131,30,99,251,,,0.6,0.4,,,48,251,,,0.4,0.6,,,48,2,1,2009.10.01.17.23.06
17230131,31,259,558,,,0.75,0.25,,,159,359,558,,0.15,0.7,0.15,,53,1,1,2009.10.01.17.24.37
17230131,32,168,397,,,0.6,0.4,,,16,92,397,,0.05,0.4,0.55,,33,2,1,2009.10.01.17.17.54
17230131,33,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,20,1,1,2009.10.01.17.11.25
17230131,34,120,243,,,0.75,0.25,,,80,161,243,,0.15,0.7,0.15,,60,1,2,2009.10.01.17.26.43
17230131,35,142,209,277,,0.7,0.05,0.25,,74,108,277,,0.4,0.1,0.5,,3,1,2,2009.10.01.17.06.41
17230131,36,151,230,348,,0.5,0.15,0.35,,111,269,348,,0.25,0.6,0.15,,12,2,2,2009.10.01.17.08.38
17230131,37,140,200,261,,0.85,0.05,0.1,,80,110,261,,0.05,0.55,0.4,,31,2,1,2009.10.01.17.17.21
17230131,38,79,170,308,,0.25,0.7,0.05,,33,216,308,,0.15,0.8,0.05,,11,2,2,2009.10.01.17.08.22
17230131,39,192,341,,,0.15,0.85,,,192,390,439,,0.55,0.4,0.05,,10,1,1,2009.10.01.17.08.12
17230131,40,15,290,,,0.3,0.7,,,15,382,,,0.5,0.5,,,4,1,1,2009.10.01.17.06.52
17230131,41,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,30,2,2,2009.10.01.17.17.07
17230131,42,102,311,,,0.15,0.85,,,102,381,450,,0.55,0.25,0.2,,64,2,2,2009.10.01.17.27.41
17230131,43,127,284,,,0.2,0.8,,,127,336,,,0.45,0.55,,,50,1,2,2009.10.01.17.23.33
17230131,44,54,259,,,0.3,0.7,,,54,191,328,,0.05,0.85,0.1,,36,2,1,2009.10.01.17.19.09
17230131,45,127,259,390,,0.05,0.4,0.55,,127,456,521,,0.45,0.15,0.4,,16,1,2,2009.10.01.17.10.27
17230131,46,57,221,331,,0.3,0.1,0.6,,57,167,386,,0.1,0.6,0.3,,7,1,1,2009.10.01.17.07.40
17230131,47,111,194,277,,0.1,0.05,0.85,,111,318,359,,0.5,0.3,0.2,,67,1,2,2009.10.01.17.28.22
17230131,48,6,229,377,,0.05,0.8,0.15,,6,155,451,,0.1,0.7,0.2,,39,2,1,2009.10.01.17.19.54
17230131,49,100,,,,1,,,,13,186,,,0.45,0.55,,,32,2,1,2009.10.01.17.17.45
17230131,50,224,,,,1,,,,12,294,,,0.25,0.75,,,28,2,1,2009.10.01.17.16.20
17230131,51,276,,,,1,,,,80,374,472,,0.35,0.45,0.2,,25,1,2,2009.10.01.17.15.48
17230131,52,203,,,,1,,,,106,154,299,,0.45,0.05,0.5,,26,1,1,2009.10.01.17.16.03
17230131,53,196,,,,1,,,,95,146,246,297,0.3,0.05,0.5,0.15,58,2,2,2009.10.01.17.26.10
17230131,54,383,,,,1,,,,171,453,,,0.25,0.75,,,68,2,1,2009.10.01.17.28.27
17230131,55,297,404,,,0.55,0.45,,,189,243,350,511,0.05,0.05,0.85,0.05,18,2,2,2009.10.01.17.10.47
17230131,56,220,338,,,0.45,0.55,,,181,260,377,416,0.4,0.05,0.5,0.05,41,1,1,2009.10.01.17.20.23
17230131,57,238,329,467,,0.25,0.7,0.05,,192,375,467,,0.15,0.8,0.05,,6,2,2,2009.10.01.17.07.13
17230131,58,301,368,436,,0.7,0.05,0.25,,233,267,436,,0.4,0.1,0.5,,22,2,1,2009.10.01.17.12.05
17230131,59,259,,,,1,,,,172,345,,,0.45,0.55,,,46,1,2,2009.10.01.17.22.34
17230131,60,362,,,,1,,,,265,313,458,,0.45,0.05,0.5,,42,2,2,2009.10.01.17.20.43
17230131,61,213,418,,,0.3,0.7,,,213,350,487,,0.05,0.85,0.1,,2,1,2,2009.10.01.17.06.16
17230131,62,223,347,472,,0.4,0.1,0.5,,161,285,410,534,0.25,0.4,0.1,0.25,34,1,1,2009.10.01.17.18.12
17230131,63,306,526,,,0.6,0.4,,,159,233,526,,0.25,0.05,0.7,,29,2,1,2009.10.01.17.16.41
17230131,64,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,19,1,2,2009.10.01.17.10.59
17230131,65,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,8,2,1,2009.10.01.17.07.51
17230131,66,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,59,2,2,2009.10.01.17.26.30
17230131,67,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,63,2,1,2009.10.01.17.27.29
17230131,68,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,21,1,2,2009.10.01.17.11.38
17230131,69,111,207,223,,0.5,0.4,0.1,,80,95,207,,0.1,0.4,0.5,,27,1,1,2009.10.01.17.16.13
17230131,70,111,175,207,,0.1,0.4,0.5,,80,159,191,,0.25,0.25,0.5,,55,2,1,2009.10.01.17.25.10
17353514,1,267,313,453,546,0.1,0.8,0.05,0.05,127,220,406,,0.15,0.05,0.8,,7,2,2,2009.10.03.10.03.15
17353514,2,159,221,408,,0.7,0.1,0.2,,34,97,346,,0.1,0.3,0.6,,53,1,1,2009.10.03.10.10.33
17353514,3,183,233,384,485,0.7,0.05,0.1,0.15,32,132,334,,0.15,0.05,0.8,,40,1,1,2009.10.03.10.08.50
17353514,4,223,263,383,,0.4,0.5,0.1,,143,183,343,,0.1,0.4,0.5,,20,2,1,2009.10.03.10.05.30
17353514,5,127,255,287,,0.7,0.05,0.25,,95,191,223,,0.15,0.05,0.8,,52,2,2,2009.10.03.10.10.24
17353514,6,103,213,377,,0.6,0.15,0.25,,48,158,267,322,0.3,0.1,0.05,0.55,26,1,1,2009.10.03.10.06.20
17353514,7,92,245,,,0.85,0.15,,,16,130,206,,0.1,0.7,0.2,,46,1,2,2009.10.03.10.09.48
17353514,8,135,290,329,,0.55,0.35,0.1,,96,213,251,,0.25,0.05,0.7,,10,2,2,2009.10.03.10.04.03
17353514,9,209,309,459,,0.35,0.55,0.1,,159,259,359,409,0.05,0.55,0.1,0.3,38,1,2,2009.10.03.10.08.35
17353514,10,221,504,,,0.85,0.15,,,80,292,434,,0.05,0.7,0.25,,69,2,2,2009.10.03.10.12.39
17353514,11,64,188,313,,0.4,0.1,0.5,,2,126,251,375,0.25,0.4,0.1,0.25,22,2,1,2009.10.03.10.05.47
17353514,12,122,270,418,,0.15,0.8,0.05,,48,196,344,492,0.1,0.35,0.45,0.1,59,2,1,2009.10.03.10.11.16
17353514,13,224,416,,,0.55,0.45,,,95,352,480,,0.25,0.7,0.05,,65,2,1,2009.10.03.10.12.20
17353514,14,100,211,,,0.2,0.8,,,64,137,285,,0.2,0.5,0.3,,39,2,1,2009.10.03.10.08.42
17353514,15,257,427,,,0.8,0.2,,,143,370,484,,0.35,0.45,0.2,,33,1,2,2009.10.03.10.07.50
17353514,16,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,51,1,2,2009.10.03.10.10.19
17353514,17,219,448,,,0.2,0.8,,,143,296,372,601,0.1,0.1,0.7,0.1,15,2,1,2009.10.03.10.04.42
17353514,18,99,225,,,0.8,0.2,,,16,141,183,266,0.1,0.4,0.45,0.05,68,1,1,2009.10.03.10.12.35
17353514,19,94,187,,,0.3,0.7,,,64,125,156,248,0.25,0.3,0.05,0.4,50,2,2,2009.10.03.10.10.14
17353514,20,203,317,,,0.75,0.25,,,127,241,279,354,0.35,0.05,0.45,0.15,64,2,1,2009.10.03.10.12.17
17353514,21,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,13,2,2,2009.10.03.10.04.27
17353514,22,118,200,,,0.8,0.2,,,64,91,173,228,0.2,0.1,0.6,0.1,41,2,1,2009.10.03.10.09.04
17353514,23,232,374,,,0.4,0.6,,,91,161,303,515,0.05,0.1,0.6,0.25,66,1,1,2009.10.03.10.12.24
17353514,24,233,344,,,0.7,0.3,,,159,196,307,381,0.3,0.2,0.1,0.4,11,1,1,2009.10.03.10.04.10
17353514,25,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,18,2,2,2009.10.03.10.05.10
17353514,26,105,278,,,0.25,0.75,,,48,163,336,394,0.25,0.4,0.1,0.25,44,2,1,2009.10.03.10.09.26
17353514,27,183,302,,,0.6,0.4,,,64,242,361,421,0.15,0.7,0.1,0.05,14,1,2,2009.10.03.10.04.32
17353514,28,61,179,,,0.45,0.55,,,22,101,218,257,0.4,0.05,0.5,0.05,29,1,2,2009.10.03.10.06.50
17353514,29,147,367,,,0.6,0.4,,,0,74,367,,0.25,0.05,0.7,,36,1,1,2009.10.03.10.08.23
17353514,30,99,251,,,0.6,0.4,,,48,251,,,0.4,0.6,,,49,1,1,2009.10.03.10.10.07
17353514,31,259,558,,,0.75,0.25,,,159,359,558,,0.15,0.7,0.15,,6,1,2,2009.10.03.10.03.10
17353514,32,168,397,,,0.6,0.4,,,16,92,397,,0.05,0.4,0.55,,48,2,1,2009.10.03.10.10.03
17353514,33,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,2,1,2,2009.10.03.10.02.41
17353514,34,120,243,,,0.75,0.25,,,80,161,243,,0.15,0.7,0.15,,21,1,1,2009.10.03.10.05.40
17353514,35,142,209,277,,0.7,0.05,0.25,,74,108,277,,0.4,0.1,0.5,,9,1,2,2009.10.03.10.03.34
17353514,36,151,230,348,,0.5,0.15,0.35,,111,269,348,,0.25,0.6,0.15,,58,1,2,2009.10.03.10.11.11
17353514,37,140,200,261,,0.85,0.05,0.1,,80,110,261,,0.05,0.55,0.4,,45,2,1,2009.10.03.10.09.33
17353514,38,79,170,308,,0.25,0.7,0.05,,33,216,308,,0.15,0.8,0.05,,16,1,2,2009.10.03.10.04.46
17353514,39,192,341,,,0.15,0.85,,,192,390,439,,0.55,0.4,0.05,,23,2,1,2009.10.03.10.05.54
17353514,40,15,290,,,0.3,0.7,,,15,382,,,0.5,0.5,,,25,2,2,2009.10.03.10.06.12
17353514,41,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,54,1,2,2009.10.03.10.10.39
17353514,42,102,311,,,0.15,0.85,,,102,381,450,,0.55,0.25,0.2,,42,1,2,2009.10.03.10.09.12
17353514,43,127,284,,,0.2,0.8,,,127,336,,,0.45,0.55,,,62,2,1,2009.10.03.10.12.03
17353514,44,54,259,,,0.3,0.7,,,54,191,328,,0.05,0.85,0.1,,70,1,1,2009.10.03.10.12.48
17353514,45,127,259,390,,0.05,0.4,0.55,,127,456,521,,0.45,0.15,0.4,,61,1,1,2009.10.03.10.11.55
17353514,46,57,221,331,,0.3,0.1,0.6,,57,167,386,,0.1,0.6,0.3,,56,1,1,2009.10.03.10.10.55
17353514,47,111,194,277,,0.1,0.05,0.85,,111,318,359,,0.5,0.3,0.2,,4,1,1,2009.10.03.10.02.56
17353514,48,6,229,377,,0.05,0.8,0.15,,6,155,451,,0.1,0.7,0.2,,35,1,1,2009.10.03.10.08.01
17353514,49,100,,,,1,,,,13,186,,,0.45,0.55,,,24,1,1,2009.10.03.10.06.02
17353514,50,224,,,,1,,,,12,294,,,0.25,0.75,,,32,2,1,2009.10.03.10.07.31
17353514,51,276,,,,1,,,,80,374,472,,0.35,0.45,0.2,,55,1,1,2009.10.03.10.10.48
17353514,52,203,,,,1,,,,106,154,299,,0.45,0.05,0.5,,8,2,1,2009.10.03.10.03.21
17353514,53,196,,,,1,,,,95,146,246,297,0.3,0.05,0.5,0.15,30,2,2,2009.10.03.10.07.02
17353514,54,383,,,,1,,,,171,453,,,0.25,0.75,,,1,1,2,2009.10.03.10.02.34
17353514,55,297,404,,,0.55,0.45,,,189,243,350,511,0.05,0.05,0.85,0.05,12,2,2,2009.10.03.10.04.14
17353514,56,220,338,,,0.45,0.55,,,181,260,377,416,0.4,0.05,0.5,0.05,17,2,1,2009.10.03.10.04.56
17353514,57,238,329,467,,0.25,0.7,0.05,,192,375,467,,0.15,0.8,0.05,,19,1,2,2009.10.03.10.05.25
17353514,58,301,368,436,,0.7,0.05,0.25,,233,267,436,,0.4,0.1,0.5,,27,2,1,2009.10.03.10.06.29
17353514,59,259,,,,1,,,,172,345,,,0.45,0.55,,,5,1,1,2009.10.03.10.03.01
17353514,60,362,,,,1,,,,265,313,458,,0.45,0.05,0.5,,3,1,1,2009.10.03.10.02.49
17353514,61,213,418,,,0.3,0.7,,,213,350,487,,0.05,0.85,0.1,,34,2,1,2009.10.03.10.07.55
17353514,62,223,347,472,,0.4,0.1,0.5,,161,285,410,534,0.25,0.4,0.1,0.25,43,2,1,2009.10.03.10.09.16
17353514,63,306,526,,,0.6,0.4,,,159,233,526,,0.25,0.05,0.7,,37,1,1,2009.10.03.10.08.30
17353514,64,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,60,2,2,2009.10.03.10.11.31
17353514,65,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,47,2,2,2009.10.03.10.09.56
17353514,66,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,67,1,2,2009.10.03.10.12.31
17353514,67,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,31,2,1,2009.10.03.10.07.21
17353514,68,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,63,2,1,2009.10.03.10.12.08
17353514,69,111,207,223,,0.5,0.4,0.1,,80,95,207,,0.1,0.4,0.5,,57,1,1,2009.10.03.10.11.01
17353514,70,111,175,207,,0.1,0.4,0.5,,80,159,191,,0.25,0.25,0.5,,28,2,1,2009.10.03.10.06.39
17497608,1,267,313,453,546,0.1,0.8,0.05,0.05,127,220,406,,0.15,0.05,0.8,,23,1,1,2009.09.30.18.20.26
17497608,2,159,221,408,,0.7,0.1,0.2,,34,97,346,,0.1,0.3,0.6,,24,2,1,2009.09.30.18.20.32
17497608,3,183,233,384,485,0.7,0.05,0.1,0.15,32,132,334,,0.15,0.05,0.8,,29,2,1,2009.09.30.18.21.11
17497608,4,223,263,383,,0.4,0.5,0.1,,143,183,343,,0.1,0.4,0.5,,40,1,1,2009.09.30.18.22.42
17497608,5,127,255,287,,0.7,0.05,0.25,,95,191,223,,0.15,0.05,0.8,,44,2,1,2009.09.30.18.23.17
17497608,6,103,213,377,,0.6,0.15,0.25,,48,158,267,322,0.3,0.1,0.05,0.55,3,2,1,2009.09.30.18.17.36
17497608,7,92,245,,,0.85,0.15,,,16,130,206,,0.1,0.7,0.2,,21,2,1,2009.09.30.18.20.13
17497608,8,135,290,329,,0.55,0.35,0.1,,96,213,251,,0.25,0.05,0.7,,38,1,1,2009.09.30.18.22.27
17497608,9,209,309,459,,0.35,0.55,0.1,,159,259,359,409,0.05,0.55,0.1,0.3,33,1,2,2009.09.30.18.21.51
17497608,10,221,504,,,0.85,0.15,,,80,292,434,,0.05,0.7,0.25,,1,2,1,2009.09.30.18.17.03
17497608,11,64,188,313,,0.4,0.1,0.5,,2,126,251,375,0.25,0.4,0.1,0.25,47,2,1,2009.09.30.18.23.43
17497608,12,122,270,418,,0.15,0.8,0.05,,48,196,344,492,0.1,0.35,0.45,0.1,5,2,2,2009.09.30.18.18.04
17497608,13,224,416,,,0.55,0.45,,,95,352,480,,0.25,0.7,0.05,,59,1,1,2009.09.30.18.25.23
17497608,14,100,211,,,0.2,0.8,,,64,137,285,,0.2,0.5,0.3,,35,2,1,2009.09.30.18.22.08
17497608,15,257,427,,,0.8,0.2,,,143,370,484,,0.35,0.45,0.2,,64,2,1,2009.09.30.18.25.55
17497608,16,223,416,,,0.45,0.55,,,159,287,544,,0.05,0.7,0.25,,42,2,2,2009.09.30.18.23.01
17497608,17,219,448,,,0.2,0.8,,,143,296,372,601,0.1,0.1,0.7,0.1,32,1,1,2009.09.30.18.21.35
17497608,18,99,225,,,0.8,0.2,,,16,141,183,266,0.1,0.4,0.45,0.05,50,1,2,2009.09.30.18.24.08
17497608,19,94,187,,,0.3,0.7,,,64,125,156,248,0.25,0.3,0.05,0.4,12,2,2,2009.09.30.18.19.01
17497608,20,203,317,,,0.75,0.25,,,127,241,279,354,0.35,0.05,0.45,0.15,11,1,2,2009.09.30.18.18.52
17497608,21,138,245,,,0.55,0.45,,,30,84,191,352,0.05,0.05,0.85,0.05,17,1,1,2009.09.30.18.19.41
17497608,22,118,200,,,0.8,0.2,,,64,91,173,228,0.2,0.1,0.6,0.1,18,1,1,2009.09.30.18.19.48
17497608,23,232,374,,,0.4,0.6,,,91,161,303,515,0.05,0.1,0.6,0.25,6,2,1,2009.09.30.18.18.16
17497608,24,233,344,,,0.7,0.3,,,159,196,307,381,0.3,0.2,0.1,0.4,60,1,1,2009.09.30.18.25.30
17497608,25,251,358,,,0.7,0.3,,,143,304,412,465,0.05,0.85,0.05,0.05,13,1,2,2009.09.30.18.19.06
17497608,26,105,278,,,0.25,0.75,,,48,163,336,394,0.25,0.4,0.1,0.25,9,1,1,2009.09.30.18.18.36
17497608,27,183,302,,,0.6,0.4,,,64,242,361,421,0.15,0.7,0.1,0.05,53,2,1,2009.09.30.18.24.29
17497608,28,61,179,,,0.45,0.55,,,22,101,218,257,0.4,0.05,0.5,0.05,63,1,1,2009.09.30.18.25.49
17497608,29,147,367,,,0.6,0.4,,,0,74,367,,0.25,0.05,0.7,,56,1,1,2009.09.30.18.25.00
17497608,30,99,251,,,0.6,0.4,,,48,251,,,0.4,0.6,,,30,2,1,2009.09.30.18.21.21
17497608,31,259,558,,,0.75,0.25,,,159,359,558,,0.15,0.7,0.15,,68,1,1,2009.09.30.18.26.24
17497608,32,168,397,,,0.6,0.4,,,16,92,397,,0.05,0.4,0.55,,36,2,1,2009.09.30.18.22.14
17497608,33,209,407,,,0.75,0.25,,,143,407,,,0.5,0.5,,,66,2,1,2009.09.30.18.26.07
17497608,34,120,243,,,0.75,0.25,,,80,161,243,,0.15,0.7,0.15,,8,1,2,2009.09.30.18.18.30
17497608,35,142,209,277,,0.7,0.05,0.25,,74,108,277,,0.4,0.1,0.5,,65,2,1,2009.09.30.18.26.01
17497608,36,151,230,348,,0.5,0.15,0.35,,111,269,348,,0.25,0.6,0.15,,19,1,1,2009.09.30.18.19.59
17497608,37,140,200,261,,0.85,0.05,0.1,,80,110,261,,0.05,0.55,0.4,,49,1,1,2009.09.30.18.24.02
17497608,38,79,170,308,,0.25,0.7,0.05,,33,216,308,,0.15,0.8,0.05,,39,1,1,2009.09.30.18.22.34
17497608,39,192,341,,,0.15,0.85,,,192,390,439,,0.55,0.4,0.05,,57,1,2,2009.09.30.18.25.08
17497608,40,15,290,,,0.3,0.7,,,15,382,,,0.5,0.5,,,48,2,1,2009.09.30.18.23.54
17497608,41,95,443,,,0.3,0.7,,,95,327,559,,0.1,0.8,0.1,,55,1,2,2009.09.30.18.24.52
17497608,42,102,311,,,0.15,0.85,,,102,381,450,,0.55,0.25,0.2,,34,1,2,2009.09.30.18.21.57
17497608,43,127,284,,,0.2,0.8,,,127,336,,,0.45,0.55,,,58,1,2,2009.09.30.18.25.17
17497608,44,54,259,,,0.3,0.7,,,54,191,328,,0.05,0.85,0.1,,46,2,2,2009.09.30.18.23.36
17497608,45,127,259,390,,0.05,0.4,0.55,,127,456,521,,0.45,0.15,0.4,,7,1,1,2009.09.30.18.18.23
17497608,46,57,221,331,,0.3,0.1,0.6,,57,167,386,,0.1,0.6,0.3,,43,1,2,2009.09.30.18.23.10
17497608,47,111,194,277,,0.1,0.05,0.85,,111,318,359,,0.5,0.3,0.2,,28,2,2,2009.09.30.18.21.02
17497608,48,6,229,377,,0.05,0.8,0.15,,6,155,451,,0.1,0.7,0.2,,4,1,1,2009.09.30.18.17.50
17497608,49,100,,,,1,,,,13,186,,,0.45,0.55,,,20,1,1,2009.09.30.18.20.05
17497608,50,224,,,,1,,,,12,294,,,0.25,0.75,,,62,1,1,2009.09.30.18.25.43
17497608,51,276,,,,1,,,,80,374,472,,0.35,0.45,0.2,,14,2,1,2009.09.30.18.19.13
